,Date,Tweet Full Text,Topic,Action,user id,follower count,place,score,sadness,joy,fear,disgust,anger,predictions,classification_correct,location
90,03-01-2019 07:16,"b'@hydcitypolice sir my name teja mallareddy  my phone was theft by 14.02.2019, 10:45 Am on  RTC bus  i am giving complaint  to madhapur police station ,cyberabad . Asus mobile IMEI number 369849093277280,369849093277298  i am requesting you please recovery my phone Thanking u sir'",Theft,S,9.04e+17,14.0,,-0.824925,0.146305,0.044255,0.015233,0.155129,0.126357,Theft,True,False
91,03-01-2019 06:10,b'@HYDTP @hydcitypolice Thanks leave it...I understand you wanted citizens to become skapegoats...',Appreciation,NS,1e+18,14.0,,0.774417,0.258055,0.263782,0.078618,0.040459,0.140622,Appreciation,True,False
92,03-01-2019 04:00,b'@hydcitypolice @HYDTP 9.24am at Sangeet Circle',Others,NS,1e+18,14.0,,0.0,0.107755,0.414085,0.054515,0.07144,0.343893,Others,True,False
93,03-01-2019 03:58,"b'@hydcitypolice @HYDTP  triple riding, signal jump and no helmet https://t.co/rmkQW9bUxv'",Traffic,S,1e+18,14.0,,-0.594448,0.200793,0.33619,0.208519,0.168553,0.066168,Traffic,True,False
94,2/27/19 18:24,"b""@TV9Telugu you sick channel, #Abhinandan denied to share his details at hostage, But TV9 broadcasting confidential details of family,location. @hydcitypolice sir could you pls check whether this fall under national threat?How media share the pilot's info without Army permission?""",Community Action,S,350112010.0,14.0,,-0.654834,0.399603,0.010859,0.26798,0.247816,0.211968,Community Action,True,False
95,2/27/19 13:11,"b""@hydcitypolice @MumbaiPolice @SueBites She is a surgeon with serious hatred for Hindus. I'm worried for her Hindu patients. Should doctors with such radical thoughts and hatred for a certain community be trusted? I hope you'll investigate and take necessary action. Really counting on you, @hydcitypolice .""",Community Action,S,1.09e+18,14.0,,-0.49991,0.305484,0.023681,0.289565,0.107873,0.566101,Community Action,True,False
96,2/27/19 13:08,b'@hydcitypolice @MumbaiPolice @SueBites Thanks a lot! Really appreciate your gesture! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd',Appreciation,NS,1.09e+18,14.0,,0.950159,0.00977,0.743749,0.006449,0.011766,0.010869,Appreciation,True,False
97,2/27/19 13:06,"b""It appears, she's from Hyderabad so tagging you, @hydcitypolice . Please take action against this hatemonger, bigoted @SueBites for hurting sentiments of Hindus. Please! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd""",Community Action,S,1.09e+18,14.0,,-0.418488,0.233845,0.024185,0.064771,0.013694,0.141684,Community Action,True,True
98,2/27/19 13:03,"b'Hello, @hydcitypolice , please take cognizance of this. This account @SueBites is spreading hatred against the majority Hindu community. She has deleted the tweets but the screenshots are legitimate. Please take some action as you would for crimes against minorities. Thanks!'",Community Action,S,1.09e+18,14.0,,-0.269928,0.277617,0.040942,0.032522,0.242736,0.380621,Community Action,True,False
99,2/27/19 8:49,b'Hi @HYDTP  @hydcitypolice wrong route in Kondapur...please look into this. https://t.co/TSwiWwa2zi',Traffic,S,1.05e+18,14.0,,-0.840415,0.340469,0.023016,0.068861,0.145341,0.09813,Traffic,True,True
100,26-02-2019 05:08,b'@hydcitypolice \nFIR NO 2/2019 \nsir i have registerd a complaint of my bike Theft on on 03/1/2019 and when i approched the malakpet police station they are not responding i request u to update the status',Theft,S,3244380655.0,14.0,,-0.994352,0.090196,0.020152,0.067723,0.118852,0.154226,Theft,True,False
101,26-02-2019 04:20,"b'@RachakondaCop @hydcitypolice @cyberabadpolice @TelanganaDGP It is good that Police and Judiciary are giving justice for women. How about Mens, if they are victims of Domestic Violence. How should a men file a case against their wife,is there any such Law? men has to face the Problems and Pains.\xf0\x9f\x98\xa9\xf0\x9f\x98\xab\xf0\x9f\x98\x96'",Query,S,3317443369.0,15.0,,-0.509089,0.824102,0.002983,0.192374,0.151237,0.094163,Query,True,False
102,25-02-2019 13:13,"b'Sir, \nA case was booked by @shomalakpet against family members of a 1 1/2 year old child when the manhandled doctor. What about the negligence of the hospital authorities. Is any case registered or not. @hydcitypolice @amjedmbt @TheSiasatDaily'",Community Action,S,1.06e+18,15.0,,-0.7201,0.60384,0.13849,0.068142,0.199133,0.053521,Community Action,True,False
103,03-01-2019 03:28,b'@RachakondaCop @TelanganaDGP @TelanganaPolice @cyberabadpolice @hydcitypolice @BCCI How sir buses will not come at right time.... If we continues ley going late to office they will consider as a late login half day salary cut',Community Action,S,401440947.0,16.0,,-0.827569,0.558364,0.168683,0.178988,0.103454,0.156918,Community Action,True,False
104,2/24/19 9:42,b'@KamalKu31915725 @hydcitypolice \xf0\x9f\x98\xb2 If it turns upside down and any casualties reported then who is responsible Driver? Police? or the Victims? Follow Traffic rules no matter what happens. Be a responsible citizen.',Suggestion,S,1.08e+18,17.0,,-0.73973,0.246182,0.003802,0.179837,0.123098,0.182733,Suggestion,True,False
105,03-01-2019 07:26,"b'@SocialsPanda @ravichowdaryy @CyberCrimeshyd @hydcitypolice Police will track him down. It is a racket and being a responsible citizen complaint against him, Cops will bring him down and all fake opportunities of getting job by paying money.\nCompany needs your talent so need to pay to anyone for jobs. #BeaVigilantCitizen'",Community Action,S,1.08e+18,17.0,,-0.513352,0.204741,0.021405,0.099275,0.497006,0.488697,Community Action,True,False
106,2/28/19 20:46,"b'@ravichowdaryy @CyberCrimeshyd @hydcitypolice Approach cyber crimes police station, Opp: Telangana Tourism Office, Central Crime Station (CCS), Hyderabad, for necessary action. \nOffice Number: 040-27852412. File a, written petition #OurHyderabad #OurResponsibility if you need any help leave a, message. Jai Hind!'",Fraud,S,1.08e+18,17.0,,-0.310298,0.080476,0.041246,0.074424,0.046471,0.111058,Fraud,True,False
107,2/27/19 6:55,"b'@hydcitypolice @HYDTP @shocharminar L&amp;O officials located but failed to control. Permanent Solution-Remove illegal parking and illegal encroachments. 2 Lane turned into 1, Location - NB SCIENCE COLLEGE and Agarwal girls school. https://t.co/UlQcJZkEhu'",Community Action,S,1.08e+18,17.0,,-0.947184,0.207149,0.023528,0.057532,0.318081,0.679725,Community Action,True,False
108,2/27/19 6:45,b'@HYDTP @hydcitypolice @shocharminar Illegal parking on the road creating jams and havoc among the citizens. https://t.co/2BKNcPIWEt',Traffic,NS,1.08e+18,17.0,,-0.888423,0.200307,0.335538,0.088084,0.019083,0.448579,Traffic,True,False
109,25-02-2019 19:30,b'@hydcitypolice Thanks to all the voters who made it possible \xf0\x9f\x91\x8f. Congratulations @hydcitypolice',Appreciation,NS,1.08e+18,17.0,,0.852801,0.007993,0.645383,0.00451,0.019126,0.010122,Appreciation,True,False
110,2/24/19 16:48,b'I dont think @BalapurPS responds to twitter complaints. @hydcitypolice will you take action?I have seen 2 culprits were handed over to police personel by local people. Let us know what action was taken against them.@hydsheteam @shosaidabad https://t.co/ieDVZZJxcV',Follow up,S,1041920106.0,18.0,,-0.629224,0.021224,0.024155,0.05402,0.491262,0.175497,Follow up,True,False
111,2/24/19 9:57,b'@RachakondaCop @cyberabadpolice @hydcitypolice @TelanganaDGP Great job - Congratulations - Please continue to save people',Appreciation,S,873099204.0,18.0,,0.932711,0.047211,0.865656,0.007319,0.019269,0.024123,Appreciation,True,False
112,2/24/19 8:09,b'@santosh4bharat @hydcitypolice Yes sir please implement Pollution mask...',Suggestion,S,384678824.0,18.0,,0.0,0.128032,0.073741,0.10144,0.098558,0.015376,Suggestion,True,False
113,03-01-2019 01:58,"b'@DCPEASTZONE @hydcitypolice @CPHydCity @AddlCPCrimesHyd @IGWomenSafety @TelanganaDGP @TelanganaCMO @IPS_Association @Nainajaiswal14 @DCPWZHyd @DCPNZHyd @DCPSZHyd @DCPCZHyd Beautifully Said Sir!\nMy day started with a smile,Off course that beautiful one only \xf0\x9f\x98\x8a \xe2\x98\xba'",Appreciation,NS,9.46e+17,18.0,,0.905269,0.079951,0.889606,0.015667,0.000638,0.001787,Appreciation,True,False
114,2/28/19 18:36,b'Dear @CyberCrimeshyd @hydcitypolice \nThe person is asking me to deposit amount as a processing fee to get a job.\nI request you to please take action so that other people may also be duped by this guys.\nI can provide more details if you contact me directly. https://t.co/K5liHcHtX5',Fraud,S,3231824538.0,18.0,,-0.731577,0.078439,0.042069,0.021334,0.052443,0.093745,Fraud,True,False
115,26-02-2019 10:27,"b""@hydcitypolice @Insptrfalaknuma Thank you sir. It's not just today, everyday its the same. One side of the road is occupied by these tempos and the otherside by autos..they are leaving very less space for the commuters to use. Hope you take action.""",Traffic,S,1041920106.0,18.0,,0.509207,0.103424,0.377851,0.033631,0.176212,0.032065,Traffic,True,False
116,26-02-2019 10:12,b'@hydcitypolice Half of the road under chandrayangutta flyover is left for vehicles parking ? Or was the road laid with private funds and not public funds? https://t.co/mSwTzRSBOU',Query,S,1041920106.0,18.0,,-0.589022,0.125868,0.004998,0.404959,0.189153,0.268522,Query,True,True
117,2/27/19 8:29,b'Respected @hydcitypolice @CYBTRAFFIC @cyberabadpolice @HYDTP officers.. \nPls have a look. No helmet. Triple riding and unwanted honking.. \nLocation: Gachibowli signal \nTime : 10:13AM\n#DriveSafe https://t.co/29mM98mi6S',Traffic,S,540684539.0,19.0,,-0.388094,0.082121,0.076784,0.127708,0.119005,0.065338,Traffic,True,False
118,2/25/19 9:31,b'@RameshVaitla @HiHyderabad @hydcitypolice @TelanganaDGP @shobanjarahills @HYDTP @WeHyderabad @RachakondaCop @cyberabadpolice @CPHydCity What kind of law students they are ? No law student behave like this irrespective of gender !',Suggestion,NS,1843402788.0,20.0,,-0.662453,0.210656,0.143141,0.10216,0.328625,0.353638,Suggestion,True,False
119,2/24/19 16:23,b'@TheAngryLord @TataCompanies @CleanTheNation1 @squintneon @hydcitypolice  request you to please take action sir....',Follow up,S,1.06e+18,20.0,,0.0,0.095831,0.061299,0.061472,0.180054,0.046763,Community Action,False,False
120,2/24/19 8:43,"b'@KTRTRS @trspartyonline @HYDTP @hydcitypolice  Sir,welcome this kind of good initiatives in Telangana too https://t.co/wEL9FjlJPj'",Suggestion,S,378046548.0,20.0,,0.793203,0.041954,0.840971,0.013809,0.016875,0.022701,Appreciation,False,False
121,26-02-2019 06:04,b'@shodabeerpura @hydcitypolice Great job sir',Appreciation,NS,3004585999.0,20.0,,0.933888,0.074182,0.756514,0.022317,0.021667,0.005844,Appreciation,True,False
122,2/25/19 4:20,"b'No street lights at Srisailam highway, pahadi Shareef road!!!\n@KTRTRS @PahadishareefPS @GHMCOnline @hydcitypolice @swachhhyd https://t.co/ygYDZ0v0Ij'",Community Action,S,7.24e+17,21.0,,0.0,0.061713,0.342457,0.219649,0.02919,0.202034,Community Action,True,False
123,26-02-2019 00:21,b'@hydcitypolice Some education happens by awareness and others by forced discipline. Please enforce echallan for violations and beyond 10 violations the licence should be cancelled.  Hyd roads have turned into hell with frustrated and impatient drivers who can waste hours over chai but driving',Suggestion,S,482323188.0,21.0,,-0.855089,0.322796,0.007828,0.131377,0.165587,0.698531,Suggestion,True,False
124,2/27/19 6:31,b'@hydcitypolice @cyberabadpolice Till now no action taken. Some people are openly drinking in Kaithlapur ground &amp; throwing bottles. Drinkers are creating chaos in night. Atleast issue warning to Balaji wines https://t.co/P5xVBu4uTf',Community Action,S,497660523.0,22.0,,-0.74035,0.13546,0.268774,0.132246,0.313545,0.430166,Community Action,True,True
125,26-02-2019 07:05,"b'@IGWomenSafety @hydsheteam @bharosahyd @shesafe_ts @hydcitypolice @TelanganaDGP Congratulations madam, you deserve the prize.'",Appreciation,NS,8.99e+17,23.0,,0.949025,0.020311,0.860895,0.007031,0.039701,0.057452,Appreciation,True,False
126,2/27/19 13:57,"b'@CYBTRAFFIC @hydcitypolice @girishmahadevan There was no vehicle breakdown at signal, but anyway hope , you will be very strict to stop vehicles on red signal itself, from now on brief Constables to do that very religiously, I will for keep you all updated , normally I pass paradise, punjagutta , patney,afzalgunj,boinpally'",Traffic,S,2174463679.0,26.0,,-0.397382,0.371122,0.134552,0.066073,0.034069,0.045062,Traffic,True,False
127,2/26/19 10:56,b'@hydcitypolice There was a time when elders cautioned not to talk with strangers....Today we have social media which encourages relations with strangers officially...Cheating &amp; fraud is the associated benefit',Suggestion,NS,9.66e+17,26.0,,-0.878511,0.085968,0.320665,0.030909,0.5168,0.234184,Suggestion,True,False
128,26-02-2019 10:56,b'@hydcitypolice There was a time when elders cautioned not to talk with strangers....Today we have social media which encourages relations with strangers officially...Cheating &amp; fraud is the associated benefit',Suggestion,NS,9.66e+17,26.0,,-0.878511,0.085968,0.320665,0.030909,0.5168,0.234184,Suggestion,True,False
129,26-02-2019 10:48,b'@shochilkalguda @hydcitypolice You all deserve every award bcoz people sleep safely while you keep awake....Another kudos to your families who are away from you for long while others unite with family by evening...\xf0\x9f\x8c\xbc\xf0\x9f\x8c\xb7',Appreciation,NS,9.66e+17,26.0,,0.527584,0.697214,0.173243,0.081861,0.042532,0.023987,Appreciation,True,False
130,26-02-2019 06:48,"b'@hydcitypolice Yes sir, somebody gave a stack of pamphlets to our apartment security to be given to every flat. The security flatly refused but the guy forcibly gave some.  It had some bank details too in it.  We destroyed them and told security not to take any pamphlets hereafter'",Community Action,S,9.66e+17,26.0,,-0.784526,0.21404,0.014131,0.098149,0.463904,0.572714,Community Action,True,False
131,26-02-2019 06:30,b'@hydcitypolice Oh my God',Others,NS,9.66e+17,26.0,,-0.397915,0.291969,0.176459,0.438813,0.169445,0.106603,Others,True,False
132,25-02-2019 15:57,b'@Im_ShakeelAhmed @HYDTP @hydcitypolice Penalty should be based on the price of vehicle. At least 10% of vehicle should be fined.',Suggestion,S,2559950003.0,26.0,,-0.712923,0.224843,0.015343,0.217657,0.137474,0.021318,Suggestion,True,False
133,2/24/19 16:59,b'@hydcitypolice Sir Huge noise coming from Kings Palace Function Hall Mehidipatnam. It\xe2\x80\x99s 10:30pm in the night. Please respond. https://t.co/J6P3UqcOdJ',Community Action,S,535013936.0,27.0,,-0.600971,0.146986,0.199179,0.185486,0.069141,0.165666,Community Action,True,False
134,03-01-2019 15:32,b'@hydcitypolice Huge noise coming from Kings Palace Function Hall Mehidipatnam. Please respond',Community Action,S,535013936.0,27.0,,0.0,0.145745,0.192985,0.220424,0.177216,0.385473,Community Action,True,False
135,2/27/19 8:47,b'@hydcitypolice @HYDTP Place= Dilsukhnagar Time=2:00P.M Date 26/02/19 . Without helmet https://t.co/kV6Of0upeQ',Traffic,S,1605334856.0,27.0,,-0.359249,0.108554,0.456479,0.025644,0.020355,0.055735,Traffic,True,False
136,26-02-2019 09:39,b'Cell phone driving place = Dilsukhnagar Date= 26/02/19 Time = 3:05P.M @hydcitypolice @HYDTP https://t.co/DDsc91vZpZ',Traffic,S,1605334856.0,27.0,,0.0,0.067098,0.171223,0.071528,0.01907,0.082135,Traffic,True,False
137,2/28/19 16:44,"b""Let's  unfollow all that  fake reporters on ever social networking. Yes! We can do it.let your future will get only real news.please do it. @KTRTRS @amjedmbt @TelanganaDGP @hydcitypolice @AJENews @ScoopWhoop""",General Info,NS,3293356735.0,28.0,,-0.286875,0.374169,0.12215,0.217366,0.236811,0.264575,General Info,True,False
138,2/28/19 5:15,"b'@hydcitypolice :I m a citizen of Barkatpura who drop my son at Jublieehills school. Due to the Inter exams, the traffic from BKP to Narayanguda is very heavy as the Students,Parents are standing on the roads blocking the traffic near colleges.a Appreciate ur quick help on it.Thnx https://t.co/rAlsIAeHgl'",Traffic,S,48944239.0,28.0,,-0.46997,0.525696,0.112575,0.147595,0.03411,0.375272,Traffic,True,False
139,2/27/19 9:38,b'@hydcitypolice @sayeed4470 @shojubileehills These shops block half of the road on Saturday and Sunday',Traffic,S,1179495271.0,29.0,,0.0,0.11841,0.563486,0.150693,0.121975,0.174088,Traffic,True,False
140,2/27/19 6:24,"b""@hydcitypolice are we allowed to carry paper charts inside stadium for #INDvsAUS. Please publish do's and dont's""",Community Action,S,147887133.0,29.0,,0.27375,0.216981,0.138993,0.150349,0.14589,0.239795,Community Action,True,False
141,2/25/19 9:55,"b'@HYDTP @deepakchiru @Eenadu_Newspapr @AddlCPTrHyd @CYBTRAFFIC @TSRTCHQ Will Never Respond on our tweet..\n\nAwareness is required to all bus drivers especially who are driving in this busy and hectic roads, imposing Challans or fines post loss of lives will not help anyone in any form...\n@hydcitypolice @HYDTP @cyberabadpolice @RachakondaCop https://t.co/myvEPHABAw'",Suggestion,NS,1.04e+18,31.0,,-0.92926,0.481375,0.099747,0.101367,0.037292,0.071151,Suggestion,True,False
142,2/28/19 4:00,b'@hydcitypolice harsh driving with cell phone.I escaped luckily with kids today..he is not even sensing that and he tried to fight https://t.co/kFft7HR8VV',Traffic,S,143366857.0,31.0,,-0.921098,0.395482,0.236606,0.290513,0.078622,0.193097,Traffic,True,False
143,2/28/19 3:27,b'@hydcitypolice Well said \xf0\x9f\x91\x8d',Appreciation,NS,2620500511.0,34.0,,0.0,0.027086,0.782278,0.017167,0.010841,0.020532,Appreciation,True,False
144,2/27/19 3:56,b'\xe2\x81\xa6@hydcitypolice\xe2\x81\xa9 \xe2\x81\xa6@HYDTP\xe2\x81\xa9 People has no patience to wait for Green. https://t.co/TGKwPaHboH',Community Action,NS,9.2e+17,34.0,,-0.664236,0.206026,0.247676,0.028493,0.246756,0.326387,Community Action,True,False
145,2/25/19 5:23,b'@HYDTP @hydcitypolice @KTRTRS These heavy load vehicles are roaming near wipro circle and financial district without number/Improper plates. Is there any way to restrict with time slots.These vehicles are producing lot of dust and not following safety rules. Please look into it. https://t.co/WNdBYg26pK',Community Action,S,179969330.0,35.0,,-0.644245,0.334741,0.144492,0.18132,0.026307,0.054384,Community Action,True,False
146,2/28/19 18:25,"b""Some Indians from Hyderabad + Jammu &amp; student of Bangalore Dental Sciences COLLEGE r now openly spreading negativity in India through @facebook\nRefer : https://t.co/AcWKlNPS9q\nLet's see if officials from @CCBBangalore @BJP4JnK @hydcitypolice @AskAnshul will do something or not?""",Community Action,S,1e+18,35.0,,-0.888837,0.176083,0.441105,0.128983,0.237949,0.075904,Community Action,True,True
147,25-02-2019 13:14,"b'@CYBTRAFFIC @HYDTP @hydcitypolice @KTRTRS Place: Opp. Wipro(from nanakramguda to wiprocircle road)\nTime: 10:20AM,Date: 25/02/2019'",Traffic,S,179969330.0,35.0,,0.700561,0.026838,0.248252,0.030855,0.016473,0.031751,Traffic,True,False
148,2/24/19 12:01,"b'@hydsheteam @hydcitypolice VGood.The film actors,directors, producers also should be made aware of this for best results'",Suggestion,S,7.91e+17,36.0,,0.789094,0.059228,0.676148,0.069296,0.09547,0.038695,Suggestion,True,False
149,03-01-2019 13:55,"b'@hydcitypolice Hi sir,\nthis chitradurga police twitter account please take action https://t.co/wRzShtxqSI'",Others,S,1.07e+18,36.0,,-0.596578,0.12894,0.047136,0.120564,0.305903,0.122742,Others,True,False
150,03-01-2019 07:37,"b""@PraneethVeni @KTRTRS @nsitharaman Absolutely media is going over the limit now compromising the security of our forces and their families. What if they're targeted by anti national people??? @KTRTRS @HMOIndia @nsitharaman @hydcitypolice please look into issues like these. #shamelessMedia""",Community Action,NS,431817385.0,37.0,,-0.668693,0.212852,0.009593,0.20814,0.545997,0.366725,Community Action,True,False
151,26-02-2019 05:07,"b'@CPHydCity @hydcitypolice\nhttps://t.co/EGiRZ9L42x\nworry is abt the point when lady is saying,""police is informing rowdies abt the complaint""\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 @KTRTRS Hike in salaries for Police dept was not satisfying,I think.@amjedmbt @asadowaisi saab busy lagre,zara aap karo na bhai kuch.'",Community Action,NS,1054203776.0,37.0,,-0.76105,0.496732,0.014406,0.164475,0.041873,0.107257,Community Action,True,False
152,2/24/19 8:06,"b""@hydcitypolice @TelanganaDGP Respected sir,\nWe've file an FIR for the phone which was lost on 26th Jan &amp; still no response from police department &amp; we've got several messages that someone using our phone. I'd request you to kindly instruct the dprtmnt to expedite the process.""",Follow up,S,227089921.0,38.0,,-0.963482,0.475476,0.030499,0.089743,0.15013,0.234659,Follow up,True,False
153,25-02-2019 19:37,"b'@hydcitypolice Where is Law and Order, One sister Request Barrister Asaduddin owaisi on antisocial elements near her house..Where is law enforcement personnel... There is no Law Boundation for this kind of Goons, police must take strict action against them.\n#Dial100\n#CPhyderabad'",Dissatisfaction,S,280179039.0,38.0,,-0.794975,0.048582,0.070513,0.129117,0.125436,0.225628,Dissatisfaction,True,False
154,2/24/19 15:31,b'@HYDTP @hydcitypolice @8 More than a challan it\xe2\x80\x99s about the safety of the school kids sir.',Community Action,NS,197651955.0,40.0,,-0.518627,0.112385,0.102652,0.098748,0.101798,0.020301,Suggestion,False,False
155,2/27/19 7:21,b'@HYDTP @tirumala83 @hydcitypolice heavy vehicles will move freely on city flyovers neglecting warning signs ...\n\nPlease look into this',Traffic,S,2532047118.0,42.0,,-0.455288,0.33226,0.086816,0.573921,0.090948,0.031484,Traffic,True,False
156,26-02-2019 06:39,b'@RachakondaCop @Yadav85174436 @TelanganaPolice @TelanganaDGP @hydcitypolice @cyberabadpolice @IGWomenSafety @She_TeamRCK1 @shesafe_ts Congratulations sir',Appreciation,NS,9.21e+17,42.0,,0.98801,0.023278,0.844751,0.004911,0.015335,0.00874,Appreciation,True,False
157,2/24/19 18:12,b'Member of Legislative Assembly Not Following Rules \n\nThen Why @HYDTP Force Common People ?? \n@hydcitypolice https://t.co/9BXfh7JnIw',Dissatisfaction,S,3844813580.0,44.0,,0.0,0.335392,0.009412,0.216073,0.30471,0.2079,Dissatisfaction,True,False
158,25-02-2019 14:19,"b'Dear @KTRTRS @PawanKalyan @ncbn @ysjagan can\xe2\x80\x99t we see friendly policing @hydcitypolice where policemen respect an individual, independent of status just like western countries. \nPedestrians are given utmost importance and care \nbut not in our country.'",Appreciation,NS,129120156.0,44.0,,0.360364,0.108809,0.210908,0.033675,0.045487,0.023874,Appreciation,True,False
159,2/24/19 17:34,b'@hydcitypolice @CPHydCity @TelanganaDGP @shesafe_ts Thank you so much \xf0\x9f\x98\x8a sir',Appreciation,S,8.12e+17,46.0,,0.84839,0.054217,0.688488,0.009774,0.003514,0.008297,Appreciation,True,False
160,2/24/19 17:25,"b'@hydcitypolice dear sir here at Tang Bond in front of Nekles Rose Railway Station, The some People Eve teasing to ladies and create nuisance kindly take action sir @CPHydCity @TelanganaDGP @shesafe_ts'",Community Action,S,8.12e+17,46.0,,-0.838136,0.18756,0.369068,0.051711,0.245244,0.198438,Community Action,True,False
161,2/24/19 6:53,"b""@Harish_goutham @HYDTP @hydcitypolice Please Don't challan, please find the permanent solution. Why don't you keep 1 day for citizens voice on traffic rules implementation &amp; discipline? Many citizens have better ideas which will help.""",Suggestion,S,593039212.0,48.0,,-0.7271,0.149002,0.62967,0.078221,0.009783,0.065194,Suggestion,True,False
162,25-02-2019 13:42,b'@Im_ShakeelAhmed @HYDTP @hydcitypolice He is not a Cop. He is RSS pracharak.',Others,NS,169048230.0,50.0,,-0.586365,0.170137,0.183362,0.089645,0.080111,0.099178,Others,True,False
163,03-01-2019 15:32,"b""@ts_nishant @HydForum @CommissionrGHMC @HYDTP @hydcitypolice @shopanjagutta @TelanganaDGP *\n\n#Panjagutta Traffic Police are seen regulating traffic but they are unsuccessful in controlling violators.\n\n@AddlCPTrHyd doesn't seem to be interested in resurrecting this current scenario &amp; none of their team are interested too..\n\n@CPHydCity \n\n#Hyderabad #Telangana""",Traffic,S,8.8e+17,51.0,,-0.871421,0.020607,0.064308,0.031185,0.021954,0.069116,Traffic,True,False
164,03-01-2019 15:23,"b""@hydcitypolice @DCPCZHyd @CPHydCity @TelanganaDGP *\n\nIs #HyderabadCityPolice @hydcitypolice are the trained to dealt live murder case/Goons damaging public properties?\n\nWhere do police of #Telangana\nStand in global ranking?\n\nCould you please answer our question? @hydcitypolice \n\nWe haven't forgotten but it's general follow up""",Query,S,8.8e+17,51.0,,-0.878166,0.08152,0.006889,0.079641,0.153715,0.192741,Query,True,False
165,03-01-2019 12:46,b'@HYDTP \n@hydcitypolice \nSee kind of over load driving o 2 wheeler.... At uppal main road at survey of India road.... Very dangerous... Traffic police was there no action... Please try to prevent these kind-of drivings please https://t.co/dHAsojauOb',Dissatisfaction,S,1.09e+18,51.0,,-0.875325,0.243943,0.028961,0.644233,0.047432,0.218811,Traffic,False,True
166,03-01-2019 11:32,b'@hydcitypolice \n@HYDTP \n@NHAISocialmedia \nToday a major accident at bibinagar highway... See the road edge condition... Pathetic finishing.. NHAI and state highway authority playing with public lives... Please maintain good roads https://t.co/GR7uTePKV5',Traffic,S,1.09e+18,51.0,,-0.568666,0.360623,0.18641,0.275715,0.075137,0.347408,Traffic,True,False
167,03-01-2019 05:40,b'@tirumala83 @HYDTP @hydcitypolice HTP please take the best preventive measures... Because of these heavy vehicles major accidents happenings.. These fellow drivers also driving rashly pity',Traffic,S,1.09e+18,51.0,,-0.342601,0.440973,0.086763,0.312914,0.047219,0.111806,Traffic,True,False
168,2/27/19 8:50,b'@hydcitypolice @sayeed4470 @shojubileehills Well done',Appreciation,NS,1.09e+18,51.0,,0.905345,0.09424,0.636885,0.07118,0.023587,0.02579,Appreciation,True,False
169,2/26/19 13:46,b'@hydcitypolice Nice thankx for awareness',Appreciation,NS,1.09e+18,51.0,,0.893072,0.070653,0.851329,0.026955,0.006761,0.008222,Appreciation,True,False
170,26-02-2019 07:13,b'@hydcitypolice @RachakondaCop @SoumyodipMitra @Aahmed_Kareem @HYDTP @CommissionrGHMC @GHMCOnline @bonthurammohan Only forwarding to concerned or imposing any Challan... HTP... Please take action... You have all details',Follow up,S,1.09e+18,51.0,,0.0,0.036349,0.049266,0.257256,0.098865,0.110003,Follow up,True,False
171,26-02-2019 05:29,"b""@brakedarules @MsRao14820411 @HYDTP @Im_ShakeelAhmed @hydcitypolice @CYBTRAFFIC @Rachakonda_tfc If unfortunately HTP take action on political or celebrities that's to normal not as on common public... That's the all-round partiality HTp always shows... That's the pity...""",Others,NS,1.09e+18,51.0,,-0.629852,0.518566,0.033331,0.051314,0.480838,0.158982,Others,True,False
172,26-02-2019 05:28,"b""@brakedarules @MsRao14820411 @HYDTP @Im_ShakeelAhmed @hydcitypolice @CYBTRAFFIC @Rachakonda_tfc Satya sir... I don't know what kind of experience you have with HTP , Iam and many common people have bitter experience... It's common that HTP won't take any action on Political people or celebrities for sure... But on Common people HTP always ready for action.. That's HTP...""",Others,NS,1.09e+18,51.0,,-0.44305,0.391957,0.16552,0.04475,0.291611,0.250411,Others,True,False
173,25-02-2019 17:58,"b""@Chakrav30191854 @HYDTP @Im_ShakeelAhmed @hydcitypolice Well said... That's the greatness of HTP""",Appreciation,NS,1.09e+18,51.0,,0.65574,0.160781,0.607767,0.105669,0.043553,0.044715,Appreciation,True,False
174,25-02-2019 16:53,b'@Aahmed_Kareem @Im_ShakeelAhmed @HYDTP @hydcitypolice Hmm HTP you your Team happily breaking rules... Now you follow rules first before reaching us... Now your quotation law is same for everyone applicable to you also... Zoom for vehicle number...',General Info,NS,1.09e+18,51.0,,0.762863,0.089001,0.431649,0.131695,0.027666,0.02563,General Info,True,False
175,25-02-2019 16:50,"b""@HYDTP @Im_ShakeelAhmed @hydcitypolice HTP I don't think so your quotation is valid, as per you all means only common public not MLA, MLC, MP, Ministers, celebritys,VIPs etc... Please don't make these kind of no use tweets from your end... You have photo graph above and vehicle details... Now impose Challan pls""",Dissatisfaction,S,1.09e+18,51.0,,-0.354076,0.111064,0.091139,0.04602,0.044301,0.032821,Dissatisfaction,True,False
176,2/24/19 11:42,b'@hydcitypolice Extremely rash driving by City buses on Jubilee hills Road no 36 on Sunday 430 to 5 pm .check the footage of cameras and I noted one among many Ap11z7067 at 445 to 5pm No surprise if there is any fatality.',Traffic,S,2669125963.0,52.0,,-0.935121,0.109304,0.088063,0.125554,0.021306,0.11686,Traffic,True,False
